depth,tropismN,tropismS,rRLD,An,prld_stand,prld_highr,prld_cont,vrld_sl,vrld_2sc,vrld_4sc,vrld_sc_ir,vrld_sc_ip,prvd_stand,prvd_highr,prvd_cont,vrvd_sl,vrvd_2sc,vrvd_4sc,rlc
-60.0,1.0,0.025,0.8275925873727243,0.4011690247564875,0.4802703811997189,0.3577274700621461,0.4424220376604597,0.98519238660439,0.9682213164784493,1.0275071774450204,0.9999629894287271,1.241728114276163,0.002178661009677239,0.001409688871305801,0.0018654075393198834,0.004774425754889717,0.004790422885272887,0.004988294206957367,2.319010416666667
-80.0,1.0,0.025,0.42290344343536285,0.44709902111635097,0.3140088708970866,0.25304117812978416,0.275476373682542,0.5034376323547909,0.5887914526302956,0.5433942393334346,0.6033422082267506,0.6479221398821456,0.0014815061966051593,0.0012291375328738088,0.0012987385472218139,0.00250474014510095,0.002921762912120817,0.00270482013733424,1.4192708333333333
-120.0,1.0,0.025,0.01274897705873605,0.49916492434773163,0.007865809899625112,0.020353016386389748,0.029370438143526606,0.01517678544600597,0.017772182205668393,0.034522013575138975,0.0011160423083638174,0.06904402715027795,4.4287042606751384e-05,8.266848452596e-05,0.0001594142862905472,8.30093203870945e-05,8.573717282389325e-05,0.00015950192087398914,0.15494791666666669
-10.0,1.0,0.025,3.2193276248159775,0.24506704236395663,3.5253391106063665,3.5203794881529786,3.599427605801738,3.838599007847892,3.363888622597356,3.165192022633637,3.1854476870488857,3.743076375784404,0.01630967324013154,0.01681450408590125,0.017214705218193824,0.017909650516812762,0.015686989351254232,0.014775266438929537,18.08203125
-20.0,1.0,0.025,1.9941236704725758,0.3144842545600735,1.7892650994621444,1.8384522844712392,1.8515282550000787,2.377714241941927,2.095583605137655,2.037675354882487,2.287230482095851,2.1922542724651715,0.008426415470746426,0.00858760138485907,0.00866497379839444,0.011249423603488259,0.009885289769230672,0.009630688177615193,9.272135416666668
-40.0,1.0,0.025,1.2787531397787206,0.36113527593904743,0.7256018925359099,0.7264631613703588,0.7779173964083599,1.524734697953446,1.5147973350479786,1.464389708548619,1.5606105298276756,1.6489702463212446,0.0028891653471705865,0.0030684446291551265,0.0032854413010297697,0.007280259912643614,0.007228203822232853,0.006978587832779714,4.00390625
-60.0,1.0,0.025,0.8218190825367475,0.40231061207107927,0.3788100125278787,0.39228576995390274,0.42776030819033783,0.9799045895604827,0.8570055497022854,0.8539680761370754,0.7830397815890102,1.0649688253505236,0.0016920991290583858,0.0016535160478874564,0.0018597629112533727,0.004758718953300724,0.004167919291738,0.004130862431490183,2.213541666666667
-80.0,1.0,0.025,0.40521066490633306,0.4492874534888976,0.27977760502933957,0.2418388768703857,0.2507140325628495,0.4831571798684971,0.4220650902177857,0.3823065102157666,0.35553363271822463,0.511306042480999,0.0012395996873017466,0.00106309628218778,0.0011694303043592387,0.0024215992139007643,0.002042560735317573,0.0018846710057518466,1.296875
-120.0,1.0,0.025,0.011688377535845795,0.49900476139411476,0.013062335648051043,0.00167576626333241,0.006687290376759593,0.013936759361363208,0.027207954976895234,0.013613644259866381,0.005207539450950278,0.022019749068782495,6.624871369197418e-05,5.445334328608554e-06,3.3044794425396876e-05,7.716666987236846e-05,0.00014478661884296067,7.242064157374614e-05,0.03515625
-10.0,1.0,0.025,3.2027167358572814,0.24373671006102102,3.0713334827972303,2.9388660509800006,3.1073461947460848,3.7922149805915866,3.6383014205021094,3.4780281074263995,3.9853867268049936,3.7586701943010894,0.014082489853831037,0.013879255298158932,0.014544102709589639,0.01770998241271538,0.016743167872053585,0.016121239192061945,15.739583333333332
